f_f-ml	0	127245	4611	9091	1.01453	
f_f-ml	550	5250.91	156	342	3.11905	
f_f-ml	1100	2713.52	129	248	5.21917	
f_f-ml	1650	2155.59	115	265	7.32013	
f_f-ml	2200	1143	84	183	9.41923	
f_f-ml	2750	820.058	99	192	11.5217	
f_f-ml	3300	674.818	96	188	13.6188	
f_f-ml	3850	395.517	83	166	15.7206	
f_f-ml	4400	235.125	74	172	17.8314	
f_f-ml	4950	116.065	84	156	19.9578	
f_f-ml	5500	68.0138	74	151	22.0574	
f_f-ml	6050	37.0712	74	151	24.1626	
f_f-ml	6600	24.4687	70	153	26.2648	
f_f-ml	7150	20.0781	70	152	28.3721	
f_f-ml	7700	18.1116	67	152	30.4717	
f_f-ml	8250	16.7509	69	153	32.5702	
f_f-ml	8800	15.2951	70	154	34.6594	
f_f-ml	9350	14.3068	73	155	36.757	
f_f-ml	9900	13.478	74	153	38.8688	
f_f-ml	10450	12.8263	69	154	40.9725	
f_f-ml	11000	12.1911	71	154	43.0781	
f_f-rl	0	49356.6	4407	8801	0.789203	
f_f-rl	550	8306.45	738	1468	2.80227	
f_f-rl	1100	7077.73	638	1329	4.80954	
f_f-rl	1650	6616.66	617	1248	6.81189	
f_f-rl	2200	6454.69	598	1217	8.81511	
f_f-rl	2750	6278.4	594	1185	10.8123	
f_f-rl	3300	6188.2	594	1198	12.8145	
f_f-rl	3850	6039.17	585	1175	14.8236	
f_f-rl	4400	6061.38	592	1193	16.8325	
f_f-rl	4950	5942.23	575	1168	18.841	
f_f-rl	5500	994.139	121	258	20.8487	
f_f-rl	6050	821.391	110	239	22.8412	
f_f-rl	6600	641.319	100	225	24.8551	
f_f-rl	7150	545.401	104	199	26.8514	
f_f-rl	7700	464.524	92	191	28.8626	
f_f-rl	8250	422.176	92	196	30.8623	
f_f-rl	8800	401.756	95	208	32.8564	
f_f-rl	9350	365.002	94	191	34.8583	
f_f-rl	9900	309.485	89	178	36.8486	
f_f-rl	10450	333.637	88	187	38.8407	
f_f-rl	11000	274.025	71	189	40.8318	
f_f-kl_rl	0	10233.3	4550	9033	0.929341	
f_f-kl_rl	550	1114.44	149	331	3.5844	
f_f-kl_rl	1100	845.148	114	247	6.19213	
f_f-kl_rl	1650	765.466	108	228	8.79844	
f_f-kl_rl	2200	650.502	98	216	11.4092	
f_f-kl_rl	2750	594.577	87	211	14.1125	
f_f-kl_rl	3300	543.262	87	183	16.7074	
f_f-kl_rl	3850	501.657	83	174	19.3041	
f_f-kl_rl	4400	468.327	83	184	21.904	
f_f-kl_rl	4950	435.402	77	166	24.5235	
f_f-kl_rl	5500	396.478	77	164	27.1243	
f_f-kl_rl	6050	386.942	73	165	29.7322	
f_f-kl_rl	6600	355.564	71	167	32.3325	
f_f-kl_rl	7150	347.169	74	163	34.9602	
f_f-kl_rl	7700	329.241	75	168	37.5544	
f_f-kl_rl	8250	308.049	69	154	40.1673	
f_f-kl_rl	8800	302.999	71	159	42.8369	
f_f-kl_rl	9350	288.416	67	156	45.4655	
f_f-kl_rl	9900	276.522	69	145	48.0805	
f_f-kl_rl	10450	268.803	69	158	50.6783	
f_f-kl_rl	11000	250.208	65	150	53.2761	
f_f-kl_ml	0	25084.7	4474	9059	0.986027	
f_f-kl_ml	550	1393.39	145	319	3.3348	
f_f-kl_ml	1100	994.128	108	241	5.66767	
f_f-kl_ml	1650	811.093	113	219	7.99827	
f_f-kl_ml	2200	655.685	93	178	10.3311	
f_f-kl_ml	2750	579.351	85	182	12.6798	
f_f-kl_ml	3300	513.736	84	178	15.0123	
f_f-kl_ml	3850	457.432	83	156	17.3473	
f_f-kl_ml	4400	426.567	80	170	19.7337	
f_f-kl_ml	4950	392.787	77	165	22.1255	
f_f-kl_ml	5500	363.812	75	160	24.4675	
f_f-kl_ml	6050	339.798	77	155	26.8045	
f_f-kl_ml	6600	320.771	74	154	29.1403	
f_f-kl_ml	7150	301.222	76	155	31.4906	
f_f-kl_ml	7700	284.1	78	146	33.832	
f_f-kl_ml	8250	273.928	70	148	36.1652	
f_f-kl_ml	8800	267.573	75	142	38.5014	
f_f-kl_ml	9350	247.121	72	141	40.8724	
f_f-kl_ml	9900	243.148	74	149	43.2126	
f_f-kl_ml	10450	236.019	75	147	45.5523	
f_f-kl_ml	11000	227.202	70	145	47.8948	
